year,unitid,instnm,rating,rating_analysis,state_flagship,stabbr,fips,region,opeid,sector,iclevel,control,hbcu,hospital,medical,tribal,pset4flg,c21basic,pell_total_ftft,pell_pct_ftft,pell_total_undergrad,pell_pct_undergrad,eftotlt2,eftotlm2,eftotlw2,efaiant2,efasiat2,efbkaat2,efhispt2,efnhpit2,efwhitt2,ef2mort2,efunknt2,efnralt2,eftotlt24,eftotlm24,eftotlw24,efaiant24,efasiat24,efbkaat24,efhispt24,efnhpit24,efwhitt24,ef2mort24,efunknt24,efnralt24,urm_enroll_undergrad_t,urm_pct_undergrad_t,aian_pct_undergrad_t,asia_pct_undergrad_t,bkaa_pct_undergrad_t,hisp_pct_undergrad_t,nhpi_pct_undergrad_t,nral_pct_undergrad_t,whit_pct_undergrad_t,unkn_pct_undergrad_t,two_more_pct_undergrad_t,urm_enroll_undergrad_ftft,urm_pct_undergrad_ftft,aian_pct_undergrad_ftft,asia_pct_undergrad_ftft,bkaa_pct_undergrad_ftft,hisp_pct_undergrad_ftft,nhpi_pct_undergrad_ftft,nral_pct_undergrad_ftft,whit_pct_undergrad_ftft,unkn_pct_undergrad_ftft,two_more_pct_undergrad_ftft,fteug,fall_under_oth_trans,fall_ft_under_oth_trans,grtotlt_adj_cohort_4yr,grtotlt_completers_150pct_4yr,grtotlt_grad_rate_150pct_4yr,total_title_iv,total_title_iv_0_30,total_title_iv_30_48,total_title_iv_48_75,total_title_iv_75_110,total_title_iv_110_plus,total_grant_aid,total_grant_aid_0_30,total_grant_aid_30_48,total_grant_aid_48_75,total_grant_aid_75_110,total_grant_aid_110_plus,net_price_0_30,net_price_30_48,net_price_48_75,net_price_75_110,net_price_110_plus,endowment_end,endow_per_fte,pell_share_calc,pell_share_orig
2019,230816,Bennington College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,368200,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,48,.23999999,164,.22312926,735,263,472,1,10,26,74,1,430,25,43,125,198,73,125,0,4,3,17,0,117,8,8,41,102,.13877551,.0013605442,.013605442,.03537415,.10068027,.0013605442,.17006803,.58503401,.058503401,.034013607,20,.1010101,0,.02020202,.015151516,.085858583,0,.20707071,.59090906,.04040404,.04040404,758,13,13,,,,114,19,23,23,17,32,112,18,23,23,17,31,24946.734,24118.041,27611.072,29522.053,43174.797,43034792,56774.133,.22312926,.22
2020,230816,Bennington College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,368200,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,34,.2,144,.19753087,729,253,476,2,8,24,75,1,422,27,29,141,173,60,113,0,4,2,20,0,103,9,2,33,102,.1399177,.0027434842,.010973937,.03292181,.10288066,.0013717421,.19341564,.57887518,.03978052,.037037037,22,.12716763,0,.023121387,.011560693,.11560693,0,.19075145,.59537572,.011560693,.05202312,736,4,4,,,,90,13,11,19,21,26,88,12,11,19,21,25,24894.186,24326.398,25066.945,35930.762,42018.422,53206124,72290.93,.19753087,.2
2021,230816,Bennington College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,368200,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,40,.30000001,145,.20803443,697,238,459,1,9,23,78,1,416,21,22,126,138,43,95,0,1,4,13,0,90,5,3,22,103,.14777619,.0014347202,.012912482,.032998566,.11190818,.0014347202,.18077475,.5968436,.031563845,.030129125,17,.12318841,0,.0072463769,.028985508,.094202898,0,.1594203,.65217394,.021739131,.036231883,692,13,13,,,,81,22,8,16,17,18,81,22,8,16,17,18,22117,16878,22656,27793,47335,40196904,58088.012,.20803443,.20999999
2022,230816,Bennington College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,368200,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,,,,,771,274,497,4,16,23,84,0,458,31,20,135,241,78,163,2,2,3,26,0,149,13,8,38,111,.14396887,.0051880674,.02075227,.029831387,.10894942,0,.17509727,.59403372,.025940338,.040207524,31,.12863071,.0082987556,.0082987556,.012448133,.10788382,0,.15767635,.61825728,.033195022,.053941909,,16,16,,,,,,,,,,,,,,,,,,,,,,,,
2009,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,53,.090000004,,,2455,,,,,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,,,603,569,.94361526,,,,,,,,,,,,,,,,,,882642880,330206.84,,
2010,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,61,.1,256,.10314263,2482,,,,,,,,,,,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,15,15,577,539,.93414211,200,15,19,35,36,95,,,,,,,6227.5024,11790.089,18235.904,23918.25,48918.078,977070464,353626.66,.10314263,.1
2011,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,59,.1,280,.11058452,2532,1251,1281,5,142,58,154,1,1690,97,123,262,577,279,298,1,31,19,38,0,365,27,29,67,218,.086097948,.0019747235,.056082148,.022906793,.060821485,.00039494471,.10347551,.66745657,.048578199,.038309637,58,.10051993,.0017331023,.05372617,.032928944,.065857887,0,.11611785,.63258231,.050259966,.046793763,2811,,,602,569,.94518274,172,11,22,27,33,79,,,,,,,7246.165,11649.066,16963.162,28570.043,48428.297,1093997312,389184.38,.11058452,.11
2012,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,61,.1,250,.099720784,2507,1228,1279,6,153,60,159,1,1660,101,100,267,602,292,310,2,42,15,48,0,393,32,14,56,226,.090147585,.0023932988,.061029118,.023932988,.063422419,.00039888313,.1065018,.66214597,.039888311,.040287197,65,.10797342,.0033222591,.069767445,.024916943,.079734221,0,.093023255,.65282393,.023255814,.053156145,2790,13,13,597,544,.91122276,200,14,13,36,44,93,185,14,13,36,43,79,10488.473,9890.8936,17552.719,26588.74,47054.66,1043025600,373844.31,.099720784,.1
2013,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,73,.12,273,.10850556,2516,1223,1293,6,145,56,170,0,1696,109,82,252,598,294,304,2,42,19,41,0,389,29,11,65,232,.092209853,.0023847376,.057631161,.022257552,.067567565,0,.10015898,.67408586,.032591414,.043322735,62,.10367893,.0033444816,.070234112,.031772576,.068561874,0,.10869565,.65050167,.018394649,.048494983,2790,10,10,621,576,.92753625,194,20,20,38,25,91,181,20,20,38,25,78,8575.8604,11273.229,15242.347,22208.412,45358.688,1134190720,406519.97,.10850556,.11
2014,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,100,.16,283,.11342686,2495,1219,1276,4,152,71,182,0,1639,108,62,277,625,311,314,1,47,29,69,0,370,32,4,73,257,.10300601,.0016032064,.060921844,.028456913,.072945893,0,.11102205,.65691382,.0248497,.043286573,99,.1584,.0016,.075199999,.046399999,.1104,0,.1168,.59200001,.0063999998,.051199999,2782,1,1,580,543,.93620688,214,29,21,42,30,92,208,29,21,42,30,86,5601.1367,8531.9111,14095.356,19928.35,42105.609,1235692032,444174,.11342686,.11
2015,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,89,.15000001,337,.13341251,2526,1222,1304,7,170,73,220,0,1629,118,38,271,580,274,306,1,43,26,64,0,348,28,2,68,300,.11876485,.0027711797,.067300081,.028899446,.087094218,0,.10728424,.64489311,.015043547,.046714172,91,.15689655,.0017241379,.074137934,.044827588,.11034483,0,.11724138,.60000002,.0034482758,.048275862,2770,10,10,589,537,.91171479,222,23,30,30,48,91,210,23,30,29,48,80,3423.7485,7102.8818,15270.626,22398.59,44758.414,1255321728,453184.75,.13341251,.13
2016,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,103,.17,370,.14555468,2542,1194,1348,5,158,80,228,0,1633,125,26,287,589,271,318,0,38,23,67,0,367,31,5,58,313,.12313139,.0019669551,.062155783,.031471282,.089693151,0,.11290322,.64240754,.010228166,.04917388,90,.15280136,0,.064516127,.039049234,.11375212,0,.098471984,.62308997,.0084889643,.052631579,2780,11,11,,,,239,21,31,47,45,95,231,21,31,47,45,87,6528.4922,7878.6313,15752.751,20898.395,42920.211,1128610304,405974.94,.14555468,.15000001
2017,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,80,.13,355,.14070551,2523,1216,1307,5,172,87,237,0,1621,128,29,244,606,303,303,0,39,25,61,0,381,29,15,56,329,.13040031,.0019817678,.068172812,.034482758,.093935788,0,.096710265,.64248908,.011494253,.050733253,86,.14191419,0,.064356439,.041254126,.10066006,0,.092409238,.62871289,.024752475,.047854785,2786,19,19,,,,203,19,27,25,26,106,187,19,27,25,26,90,5705.1221,10547.983,12413.439,20615.455,43721.145,1191823488,427790.19,.14070551,.14
2018,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,102,.16,359,.14083955,2549,1232,1317,1,162,105,244,1,1612,116,39,269,635,316,319,0,46,37,70,1,359,35,15,72,351,.13770106,.0003923107,.063554332,.041192625,.095723815,.0003923107,.10553158,.63240486,.015300117,.045508042,108,.17007874,0,.072440945,.058267716,.11023622,.0015748031,.11338583,.56535435,.023622047,.05511811,2843,9,9,,,,222,24,32,40,29,97,211,24,32,40,29,86,5806.0708,7358.7441,15027.16,25239.846,45578.895,1212945536,426642.81,.14083955,.14
2019,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,109,.17,401,.15639625,2564,1204,1360,0,180,102,258,1,1587,130,41,265,628,292,336,0,62,28,75,0,361,31,4,67,361,.14079563,0,.070202805,.039781593,.10062402,.0003900156,.10335413,.61895478,.015990639,.050702028,103,.16401275,0,.098726116,.044585988,.11942675,0,.1066879,.57484078,.0063694268,.049363058,2889,6,6,,,,250,33,24,42,36,115,235,33,24,42,36,100,6537.231,9142.1494,14857.054,21717.91,43171.613,1228487936,425229.47,.15639625,.16
2020,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,91,.15000001,366,.14186047,2580,1210,1370,2,184,98,260,0,1595,127,36,278,605,275,330,1,39,27,68,0,355,40,4,71,360,.13953489,.0007751938,.071317829,.037984498,.1007752,0,.10775194,.61821705,.013953488,.049224805,96,.15867768,.0016528926,.064462811,.044628099,.11239669,0,.11735537,.58677685,.0066115703,.0661157,2875,6,6,,,,194,17,26,39,20,92,187,17,26,39,20,85,6630.1631,7606.6738,14305.309,21274.67,44857.359,1194192000,415371.13,.14186047,.14
2021,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,117,.19,409,.15852714,2580,1200,1380,2,208,112,273,1,1551,142,31,260,602,281,321,0,57,33,60,0,361,36,1,54,388,.1503876,.0007751938,.080620155,.043410853,.10581395,.0003875969,.1007752,.60116279,.012015504,.055038761,93,.15448505,0,.094684385,.054817274,.099667773,0,.089700997,.59966779,.0016611295,.059800666,2695,5,5,,,,258,29,50,25,35,119,241,29,50,25,35,102,5105,9446,13058,20992,48846,1511000960,560668.25,.15852714,.16
2022,230959,Middlebury College,1. Most Competitive,1. Most Competitive,,VT,Vermont,Northeast,369100,"Private not-for-profit, 4-year or above",Four or more years,Private not-for-profit,No,No,No,No,Title IV postsecondary institution,21,,,,,2858,1327,1531,2,206,136,300,0,1694,166,23,331,680,322,358,0,52,46,104,0,330,51,3,94,438,.15325402,.00069979008,.072078377,.047585726,.10496851,0,.11581525,.59272218,.0080475854,.058082577,150,.22058824,0,.076470591,.067647062,.15294118,0,.1382353,.4852941,.0044117649,.075000003,,8,8,,,,,,,,,,,,,,,,,,,,,,,,
2009,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,351,.14,,,10937,,,,,,,,,,,,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10565,460,403,2607,2002,.76793247,,,,,,,,,,,,,,,,,,329537216,31191.406,,
2010,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,584,.22,2104,.18485327,11382,,,,,,,,,,,,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10967,467,443,2452,1820,.74225122,469,101,75,108,108,77,,,,,,,6528.1489,8608.9736,15314.267,22176.744,28800.951,344499872,31412.408,.18485327,.18000001
2011,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,547,.22,2341,.20193221,11593,5011,6582,35,244,165,404,10,10019,262,286,168,2458,1033,1425,7,45,34,102,0,2150,63,35,22,614,.052962996,.0030190633,.021047184,.014232727,.034848616,.00086258951,.014491503,.86422843,.024670059,.022599844,143,.058177382,.0028478438,.018307567,.013832384,.041497152,0,.0089503657,.87469488,.014239219,.025630593,11101,482,449,2411,1807,.74948156,431,88,69,84,114,76,,,,,,,8234.498,9912.2529,14099.408,21868.666,28530.27,394159072,35506.629,.20193221,.2
2012,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,516,.20999999,2302,.20048772,11482,5029,6453,31,260,163,422,7,9745,272,385,197,2412,1114,1298,7,62,22,95,1,2059,67,79,20,623,.054258838,.0026998781,.022644138,.014196133,.036753178,.00060964987,.01715729,.84871972,.033530742,.023689253,125,.051824212,.002902156,.025704809,.0091210613,.039386403,.0004145937,.0082918741,.85364842,.032752901,.027777778,10987,444,423,2349,1793,.76330352,443,96,58,101,86,102,199,93,54,50,2,0,12613.201,12223.114,18224.996,22561.006,27256.275,365422400,33259.523,.20048772,.2
2013,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,463,.2,2184,.19480868,11211,4913,6298,35,245,152,439,8,9399,285,408,240,2354,1006,1348,7,43,21,99,1,2043,71,46,23,634,.056551602,.0031219339,.021853536,.013558113,.039157968,.00071358489,.021407546,.83837301,.03639283,.025421461,128,.054375529,.0029736618,.01826678,.0089209853,.042056076,.00042480882,.0097706029,.86788446,.019541206,.030161427,10706,426,393,2482,1900,.76551169,311,72,50,80,68,41,311,72,50,80,68,41,12815.414,14295.819,16345.074,21416.92,24185.395,408927584,38196.113,.19480868,.19
2014,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,455,.18000001,2012,.18438417,10912,4771,6141,30,253,136,462,2,9071,309,407,242,2483,1079,1404,4,70,31,139,0,2094,89,31,25,630,.057734605,.0027492668,.023185484,.012463343,.04233871,.00018328446,.022177419,.83128667,.037298389,.028317448,174,.070076518,.0016109545,.028191704,.012484897,.055980667,0,.010068466,.84333467,.012484897,.035843737,10526,407,375,2283,1733,.75908893,423,84,54,105,97,83,423,84,54,105,97,83,12269.048,13028.582,16024.459,21690.699,25677.967,463865248,44068.52,.18438417,.18000001
2015,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,430,.19,1916,.17430858,10992,4938,6054,29,278,137,472,4,8992,322,345,413,2286,998,1288,3,78,34,110,0,1927,76,12,46,642,.058406115,.0026382825,.025291121,.01246361,.042940319,.00036390102,.037572779,.81804949,.031386461,.029294033,147,.064304464,.001312336,.034120735,.01487314,.048118986,0,.020122485,.84295714,.0052493438,.033245843,10678,449,414,2383,1838,.77129668,380,61,62,70,94,93,353,61,62,70,92,68,12937.962,14464.568,16995.611,22478.396,27482.338,461199328,43191.547,.17430858,.17
2016,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,370,.16,1716,.15638386,10973,4867,6106,17,292,157,450,3,8839,329,291,595,2387,971,1416,4,61,31,98,0,2007,77,74,35,627,.057140253,.0015492573,.026610771,.014307846,.04100975,.00027339833,.054224003,.80552262,.026519639,.029982684,133,.055718474,.0016757436,.025555091,.012987013,.04105572,0,.014662757,.84080434,.031001257,.032258064,10849,545,514,,,,320,41,49,70,67,93,299,41,49,70,63,76,12301.268,13130.3,17693.928,22846.34,27082.865,461253536,42515.766,.15638386,.16
2017,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,384,.15000001,1683,.15081997,11159,4809,6350,15,311,148,475,2,8960,337,232,679,2484,969,1515,0,82,21,92,0,2164,74,24,27,640,.057352811,.0013442065,.02786988,.013262837,.042566538,.00017922753,.060847748,.80293936,.020790393,.030199839,113,.045491144,0,.033011273,.0084541058,.037037037,0,.010869565,.87117553,.0096618356,.02979066,10930,463,446,,,,369,50,59,74,83,103,339,50,58,74,77,80,13780.627,14716.13,16733.619,23780.404,28743.117,503066400,46026.203,.15081997,.15000001
2018,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,443,.17,1768,.15592204,11339,4761,6578,12,321,153,473,2,9031,333,292,722,2622,995,1627,3,85,33,120,0,2151,88,109,33,640,.056442369,.0010582944,.028309375,.013493253,.041714437,.0001763824,.063674048,.79645473,.025751829,.029367669,156,.059496567,.0011441647,.032418001,.012585812,.045766592,0,.012585812,.82036614,.041571319,.033562165,11196,446,432,,,,417,71,63,86,83,114,400,71,63,86,83,97,13874.794,15162.034,18130.35,21996.387,28197.369,598825920,53485.703,.15592204,.16
2019,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,409,.16,1749,.15439619,11328,4647,6681,9,312,152,448,2,9110,354,296,645,2512,941,1571,0,74,32,106,0,2164,82,29,25,611,.053937148,.0007944915,.027542373,.013418079,.039548021,.00017655367,.056938559,.80420196,.026129944,.03125,138,.054936305,0,.029458599,.012738854,.042197451,0,.0099522294,.86146498,.011544586,.032643311,11066,448,425,,,,366,64,53,74,82,93,344,64,53,74,81,72,12748.714,13491.461,17865.178,22913.73,28384.59,601321216,54339.527,.15439619,.15000001
2020,231174,University of Vermont,4. Very Competitive+,4. Very Competitive+ and Under,1,VT,Vermont,Northeast,369600,"Public, 4-year or above",Four or more years,Public,No,No,Yes,No,Title IV postsecondary institution,16,351,.13,1635,.14288211,11443,4645,6798,10,312,142,454,3,9322,364,326,510,2626,997,1629,1,66,23,126,0,2184,95,109,22,609,.053220309,.0008738967,.027265577,.012409333,.039674912,.00026216902,.044568732,.81464648,.028489033,.03180984,150,.057121098,.00038080732,.025133282,.0087585682,.04798172,0,.0083777606,.83168316,.041507997,.036176696,11350,388,370,,,,355,62,50,72,76,95,339,62,50,72,74,81,12664.096,14245.264,18524.215,23846.043,27917.473,592535744,52205.793,.14288211,.14
